Name,IC Number,Gender,Date,Time,State
Boris Shelton,478-57-4074,Female,11/16/2021,4:08 PM,Kedah
Aiden Norton,501-25-1540,Male,9/2/2021,6:05 PM,Penang
Leroy Hewitt,102-25-0015,Female,1/26/2021,4:23 PM,Negeri Sembilan
Jack Robinson,451-54-8280,Male,11/5/2021,9:55 PM,Selangor
Bob Thorpe,325-75-4106,Male,12/20/2021,12:38 AM,Pahang
Rocco Crawley,572-08-4674,Male,5/17/2021,1:47 PM,Kelantan
Roger Ingram,337-37-6472,Female,12/10/2021,8:50 AM,Sabah
Nick Brennan,245-85-4137,Male,8/14/2021,7:34 AM,Sarawak
Barry Wilson,123-10-3828,Male,6/18/2021,6:28 AM,Perak
Jacob Clarkson,452-85-5702,Female,4/2/2021,3:44 AM,Kedah
Elijah Jennson,711-07-0501,Female,6/29/2021,2:12 AM,Malacca
Tyler Nicholls,641-32-0616,Male,2/26/2021,3:51 AM,Pahang
Brad Exton,176-37-3404,Female,4/17/2021,9:43 PM,Selangor
Eduardo Lunt,383-52-1383,Female,5/12/2021,10:55 AM,Perlis
Barry Richardson,157-01-3621,Male,5/17/2021,9:45 AM,Pahang
Tony Rodwell,158-37-5047,Male,6/16/2021,10:37 AM,Pahang
Martin Vane,138-41-7601,Female,5/11/2021,9:39 PM,Penang
Owen Parker,208-51-4481,Female,7/8/2021,9:52 PM,Kedah
Mark Ellison,530-58-2248,Male,12/24/2021,1:51 AM,Terengganu
Sebastian Price,027-54-8786,Female,12/15/2021,6:56 PM,Johor
Hank Woodley,174-43-0870,Female,7/17/2021,5:02 AM,Selangor
Bob Garner,170-56-1528,Male,12/9/2021,7:05 AM,Malacca
Manuel Wright,623-27-0658,Female,1/29/2021,11:50 AM,Perlis
Bryon Sherry,155-86-6488,Female,5/14/2021,1:20 PM,Sarawak
Cedrick Button,827-37-7472,Female,12/23/2021,6:17 PM,Sabah
Ethan James,836-83-4484,Female,10/13/2021,4:34 PM,Selangor
Tyler Truscott,683-18-7770,Female,10/5/2021,3:25 AM,Terengganu
Matt Mould,641-04-4306,Female,6/27/2021,7:49 AM,Selangor
Rick Drummond,410-67-0451,Female,7/12/2021,4:03 AM,Penang
Jack Vernon,332-55-7475,Male,8/15/2021,3:22 AM,Selangor
Tom Ingham,578-01-2016,Female,5/21/2021,5:06 PM,Terengganu
Kieth Davies,548-54-6006,Male,11/28/2021,7:31 AM,Selangor
Chad Connor,702-13-1432,Female,2/21/2021,1:25 AM,Perlis
Doug Campbell,014-61-3235,Male,9/9/2021,3:25 PM,Sarawak
Bob Rossi,336-44-7120,Male,2/8/2021,5:31 PM,Pahang
Alan Nielson,644-36-2838,Female,11/4/2021,4:08 PM,Perak
Carl Yard,415-03-0588,Female,11/12/2021,7:08 AM,Sabah
Sebastian Sheldon,112-00-0003,Female,3/11/2021,7:19 PM,Sarawak
Nicholas Ebbs,068-18-8730,Male,1/17/2021,7:01 AM,Kedah
Caleb Rowe,436-17-4447,Female,4/20/2021,6:54 AM,Penang
Sebastian Lane,341-24-7342,Male,3/31/2021,7:55 AM,Johor
Bryon Callan,146-87-2400,Female,11/23/2021,12:56 PM,Perlis
Barney Dallas,440-17-3288,Female,8/18/2021,9:16 AM,Johor
Liam Giles,173-43-4268,Female,10/26/2021,3:47 PM,Perak
Nicholas Michael,102-34-8816,Male,2/4/2021,4:37 PM,Malacca
Eduardo Bennett,817-56-4864,Female,8/24/2021,1:08 AM,Negeri Sembilan
Daron Stanley,236-05-4381,Female,12/2/2021,10:41 AM,Kedah
Gabriel Simmons,184-58-1754,Female,6/6/2021,1:37 AM,Johor
Ryan Thompson,286-15-8053,Male,1/31/2021,6:22 AM,Penang
Harry Wheeler,624-62-4830,Female,6/12/2021,4:26 PM,Sabah
Fred Owen,013-32-4472,Male,9/18/2021,5:26 AM,Sarawak
Javier Rees,365-74-2448,Female,1/26/2021,3:23 AM,Kelantan
Chad Saunders,706-42-1240,Female,10/11/2021,4:30 PM,Perak
Ronald Vangness,235-00-0500,Female,6/15/2021,8:21 PM,Perlis
Ethan Hewitt,882-25-8637,Female,10/2/2021,1:22 AM,Perak
Julian York,882-70-1671,Female,3/9/2021,8:45 AM,Perak
Hayden Lewin,106-23-0078,Female,11/16/2021,10:28 PM,Selangor
Anthony Kelly,655-51-0165,Female,1/6/2021,2:32 PM,Johor
Martin Willis,162-34-3332,Male,6/11/2021,3:40 AM,Johor
Eduardo Drake,387-58-1238,Male,8/3/2021,5:12 AM,Terengganu
Kurt Keys,205-86-2347,Female,3/1/2021,10:47 AM,Sabah
Tony Vaughn,317-53-7574,Male,4/22/2021,6:37 AM,Pahang
Josh Cavanagh,013-56-6173,Male,6/13/2021,4:20 PM,Johor
Mike Uttridge,387-41-6611,Male,4/29/2021,9:57 AM,Kedah
Denny Cox,057-44-0152,Male,6/3/2021,1:04 PM,Sabah
Nick Jackson,251-31-6723,Male,5/16/2021,12:04 AM,Sabah
Benjamin Bryant,758-18-4778,Female,1/19/2021,4:03 PM,Johor
Sebastian Cann,810-56-3650,Male,5/26/2021,4:16 AM,Penang
Barney Shields,462-41-4320,Female,4/8/2021,7:28 PM,Pahang
Ronald Lewis,705-02-3846,Female,3/10/2021,4:06 PM,Pahang
Denny Redfern,841-47-3537,Male,2/1/2021,3:29 PM,Perak
Jack Bingham,210-23-5813,Male,2/25/2021,11:34 AM,Negeri Sembilan
Nathan Saunders,820-06-7805,Male,11/20/2021,1:13 AM,Selangor
Ron Willson,318-31-6018,Male,1/23/2021,10:10 PM,Kelantan
Ronald Michael,612-64-1143,Female,2/16/2021,3:36 AM,Sarawak
Noah Mann,627-78-4400,Male,2/4/2021,3:41 PM,Johor
Rocco Phillips,528-36-6675,Female,9/18/2021,10:51 AM,Kelantan
Boris Warner,230-06-7148,Male,6/15/2021,8:31 PM,Perak
Fred Newton,453-50-5027,Female,12/19/2021,8:17 PM,Sarawak
Benny Anderson,612-08-8843,Male,11/11/2021,3:28 PM,Sabah
Percy Pope,064-88-7082,Male,11/27/2021,2:32 AM,Kelantan
Barney Groves,480-01-3027,Female,8/12/2021,5:01 PM,Kelantan
Cedrick Mcneill,078-71-0448,Female,8/6/2021,8:54 AM,Malacca
Bart Baldwin,312-68-1834,Female,7/15/2021,3:11 AM,Sabah
Ryan Notman,840-44-0630,Male,9/12/2021,3:11 PM,Perak
Clint Norman,350-74-1526,Male,1/12/2021,6:14 AM,Johor
Alan Tait,377-32-6348,Male,7/18/2021,9:37 PM,Selangor
Bart Yard,336-37-1838,Female,8/31/2021,5:27 AM,Sabah
Elijah Collingwood,614-34-0725,Male,5/3/2021,3:56 AM,Malacca
Chad Carter,077-62-4161,Female,5/7/2021,4:57 AM,Sabah
Barry Watson,342-04-7304,Female,12/19/2021,1:37 PM,Terengganu
Mason Rossi,358-33-4088,Male,5/17/2021,12:39 PM,Kedah
Julian Burnley,513-07-8852,Male,8/31/2021,7:44 AM,Penang
Bryon Rowlands,435-44-0808,Female,10/23/2021,2:15 PM,Penang
Henry Goodman,616-65-7418,Male,4/11/2021,6:32 PM,Sabah
Kieth Donnelly,347-54-1464,Male,10/23/2021,8:49 PM,Kelantan
Caleb Broomfield,074-42-5676,Female,9/16/2021,7:04 PM,Kedah
Gabriel Ogilvy,304-18-2486,Male,8/17/2021,7:03 AM,Pahang
Abdul Vincent,720-16-4406,Female,8/5/2021,1:25 AM,Sarawak
Chester Dixon,880-51-0840,Female,2/21/2021,8:55 AM,Terengganu
Chuck Ulyatt,840-82-5025,Male,3/14/2021,12:33 AM,Selangor
Martin Morris,684-27-0864,Female,7/10/2021,1:38 AM,Perak
Cedrick Palmer,308-55-7333,Male,4/10/2021,1:42 PM,Terengganu
Henry Marshall,156-38-7888,Male,2/22/2021,11:35 AM,Pahang
Benny Becker,142-76-6648,Female,9/22/2021,6:12 AM,Sabah
Domenic Gray,301-51-8701,Male,6/12/2021,9:35 AM,Kelantan
Leroy Young,023-84-0323,Male,3/6/2021,2:14 AM,Kedah
Eduardo York,702-25-2275,Female,12/16/2021,4:39 PM,Sarawak
Nathan Locke,672-31-2523,Female,4/2/2021,3:36 AM,Kedah
Tony Wood,701-01-2635,Male,11/24/2021,12:57 AM,Negeri Sembilan
Julius Oswald,266-76-1450,Female,2/15/2021,1:17 AM,Pahang
Rocco Underhill,773-64-1015,Male,11/3/2021,11:12 AM,Johor
Sebastian Thomson,406-21-1386,Male,11/12/2021,8:03 AM,Selangor
Aiden Wills,322-74-3440,Female,1/13/2021,1:27 PM,Perlis
Owen Eastwood,818-51-1311,Female,12/13/2021,11:28 AM,Kedah
Josh Sanchez,557-25-1175,Male,1/30/2021,7:13 AM,Sarawak
Carl Villiger,850-75-1708,Female,3/27/2021,3:16 AM,Negeri Sembilan
Maxwell Ashley,417-81-6712,Female,7/7/2021,5:27 PM,Kedah
Daron Knight,517-04-0318,Female,4/20/2021,4:55 AM,Kelantan
Bart Simpson,646-86-7537,Male,12/9/2021,12:46 AM,Pahang
Lucas Stevens,251-70-1444,Female,7/12/2021,2:06 AM,Terengganu
Mike Stewart,103-02-4411,Female,11/4/2021,11:08 AM,Perak
Carl Wild,223-58-0286,Male,5/24/2021,7:47 PM,Perlis
William Keys,346-58-4758,Male,8/26/2021,9:23 PM,Selangor
Barry Cattell,414-05-1353,Male,11/13/2021,4:01 PM,Selangor
Jack Morrow,666-83-3683,Male,4/18/2021,5:35 AM,Perlis
Russel Cobb,507-53-7813,Female,11/6/2021,4:03 PM,Sabah
Rick Wallace,865-24-0343,Female,4/23/2021,10:22 PM,Perlis
Joseph Cork,064-00-1844,Female,6/16/2021,4:18 AM,Kelantan
Ryan Reese,874-76-5766,Female,4/11/2021,2:12 AM,Selangor
Aiden Alcroft,757-10-3260,Male,9/6/2021,8:14 PM,Malacca
Percy Lucas,761-81-7200,Female,1/13/2021,3:39 PM,Pahang
Aiden Vallins,525-60-7028,Male,3/14/2021,3:08 PM,Kelantan
Ronald Burnley,855-01-8715,Female,6/18/2021,1:18 PM,Perak
Mark Egerton,137-65-0204,Female,7/13/2021,9:33 PM,Sarawak
Elijah Grant,336-63-6307,Female,8/8/2021,6:23 PM,Pahang
Rufus Bennett,088-14-5756,Male,3/23/2021,2:56 AM,Perak
Doug Morris,678-74-7411,Male,11/12/2021,6:37 PM,Johor
Russel Clarkson,053-58-0164,Male,8/17/2021,12:19 AM,Johor
Luke King,573-30-3522,Female,2/25/2021,12:09 PM,Negeri Sembilan
Mark Tate,672-14-8272,Male,5/1/2021,12:14 AM,Sabah
George Sanchez,114-07-6741,Female,2/12/2021,2:12 AM,Perak
Johnny Gordon,027-44-1348,Male,1/15/2021,5:08 PM,Negeri Sembilan
Lucas Tobin,141-87-5780,Female,3/12/2021,3:32 PM,Penang
Nick Walker,270-30-2230,Male,4/2/2021,1:32 PM,Sarawak
Benjamin Myatt,817-40-4605,Male,8/9/2021,3:32 AM,Pahang
Chris Nash,868-26-2108,Female,2/6/2021,5:50 AM,Sarawak
George Little,425-86-8048,Male,3/4/2021,8:11 PM,Perlis
Michael Wren,504-00-5086,Male,7/13/2021,6:19 AM,Kelantan
Maxwell Olson,058-62-3125,Male,8/2/2021,3:51 AM,Sarawak
Ramon Radley,215-16-4057,Male,12/8/2021,1:24 PM,Perlis
Alexander Olson,008-81-5214,Female,11/25/2021,6:27 AM,Sabah
Marvin Vane,735-56-2754,Male,3/2/2021,3:17 PM,Pahang
Erick Bradshaw,380-14-7028,Female,5/11/2021,6:15 AM,Kelantan
Chad Ross,846-00-3151,Male,11/30/2021,2:30 PM,Perlis
Fred Marshall,447-40-0430,Male,8/31/2021,6:04 AM,Kelantan
Denis Harrison,733-35-7166,Female,11/11/2021,9:36 PM,Perak
Fred Gilbert,162-83-8023,Male,12/20/2021,8:06 AM,Perlis
Johnny Oliver,207-54-8334,Female,1/10/2021,4:21 AM,Penang
Percy Fields,228-76-6854,Male,3/29/2021,10:20 AM,Selangor
Ron Jarrett,838-60-0216,Female,4/7/2021,8:45 PM,Negeri Sembilan
Jack Gallacher,887-60-7160,Female,11/23/2021,9:07 PM,Kelantan
Phillip Antcliff,618-11-7745,Male,10/30/2021,3:57 AM,Kelantan
Chester Lynn,603-68-5885,Female,6/26/2021,6:34 PM,Selangor
Nicholas Craig,310-12-2371,Female,6/10/2021,1:23 PM,Johor
Noah Price,803-46-7533,Female,4/16/2021,6:32 AM,Kelantan
Clint Ralph,440-23-1611,Male,9/30/2021,4:45 PM,Kelantan
Denis Parsons,641-56-6227,Male,11/22/2021,6:09 AM,Sabah
Alexander Rainford,234-35-7557,Male,10/27/2021,8:37 PM,Perak
Jack Oatway,217-01-8535,Male,10/17/2021,2:12 PM,Perak
Owen Heaton,030-66-6534,Female,4/30/2021,3:25 PM,Kelantan
William Varndell,180-53-1823,Female,6/13/2021,6:16 PM,Malacca
Gil Chester,044-50-5787,Female,1/31/2021,12:03 AM,Kelantan
Rick Allen,017-50-5381,Male,7/30/2021,12:03 PM,Pahang
Marvin Stone ,563-15-3362,Male,9/30/2021,1:58 PM,Kedah
Nathan Pickard,584-53-6840,Female,12/2/2021,11:25 AM,Malacca
Ramon Bryson,857-42-1180,Female,8/7/2021,7:30 PM,Kedah
Chris Dunbar,227-80-4705,Female,9/29/2021,3:07 PM,Johor
Rocco Moreno,842-64-4658,Female,8/18/2021,12:31 AM,Pahang
Daron Oatway,477-33-2413,Male,12/15/2021,11:17 AM,Kelantan
Gil Simmons,531-88-0865,Male,1/23/2021,10:19 AM,Kedah
Brad John,406-71-3542,Female,7/6/2021,4:28 PM,Penang
George Mccormick,728-11-7008,Female,12/4/2021,10:02 AM,Selangor
Bryon Poulton,324-21-5267,Male,11/17/2021,5:42 PM,Selangor
George Darcy,205-34-6123,Male,9/1/2021,7:50 AM,Perak
Erick Flett,180-08-3562,Female,1/4/2021,10:49 PM,Johor
Gil Hobbs,301-45-2637,Male,5/12/2021,12:20 PM,Negeri Sembilan
Rick Kelly,065-35-2730,Male,5/14/2021,7:34 PM,Sarawak
Alexander Victor,485-05-8134,Female,7/4/2021,12:03 PM,Sarawak
Carter Hamilton,748-02-3066,Male,4/21/2021,12:23 AM,Sarawak
Rick Shea,437-20-3524,Male,1/11/2021,3:01 PM,Selangor
Henry Reese,671-53-6446,Male,9/10/2021,3:42 AM,Penang
Russel Fulton,282-71-0433,Male,10/13/2021,3:37 PM,Selangor
Tony Davies,723-50-2142,Male,7/8/2021,9:45 PM,Selangor
Bart Poulton,238-67-4440,Male,4/22/2021,9:16 PM,Penang
Leroy Coll,042-88-2667,Female,1/31/2021,9:49 AM,Sarawak
Phillip Farmer,251-25-0184,Male,11/10/2021,2:49 PM,Penang
Mike Osman,102-20-7844,Male,1/26/2021,1:36 AM,Pahang
Owen Wallace,322-21-2878,Male,6/20/2021,10:04 PM,Sabah
Barry Rixon,017-14-4052,Female,1/7/2021,12:54 AM,Sarawak
Tom Reese,465-64-7204,Female,12/28/2021,9:06 AM,Penang
Eduardo Watson,644-62-1781,Female,8/18/2021,4:26 AM,Johor
Julius Moreno,600-66-4557,Male,10/17/2021,3:00 AM,Penang
George Glynn,303-14-6525,Female,2/17/2021,9:01 AM,Pahang
Marvin Tate,247-21-8303,Female,1/20/2021,3:32 PM,Perlis
Bart Talbot,155-67-5668,Female,12/30/2021,12:52 PM,Johor
Alan Eagle,170-12-6464,Male,10/16/2021,3:29 AM,Perlis
Phillip Talbot,410-66-2415,Female,1/2/2021,1:38 PM,Malacca
Leroy Miller,431-25-8533,Male,7/31/2021,12:23 AM,Penang
Chuck Matthews,747-28-1157,Male,4/24/2021,7:23 PM,Penang
Harvey Rehman,283-22-1052,Female,6/28/2021,9:01 AM,Sabah
Caleb Rehman,412-14-7818,Male,1/22/2021,8:02 AM,Johor
Bart Chadwick,567-10-1733,Female,8/31/2021,3:03 AM,Kelantan
Hank Villiger,263-13-1308,Male,9/23/2021,10:03 AM,Perak
Matt Alexander,563-77-7618,Female,8/15/2021,8:00 AM,Negeri Sembilan
Peter Gavin,378-72-6460,Male,9/24/2021,12:14 AM,Penang
Boris Lambert,860-51-5200,Female,7/29/2021,10:04 AM,Perlis
Maxwell Mccormick,878-68-6036,Male,9/27/2021,7:10 PM,Kedah
Javier Stanley,841-52-3051,Female,3/27/2021,4:56 AM,Perlis
John Hunter,267-77-7758,Female,11/23/2021,4:02 PM,Negeri Sembilan
Tom Gunn,514-11-3051,Female,4/26/2021,7:49 AM,Terengganu
Barry Alcroft,243-44-8548,Female,7/17/2021,7:35 AM,Malacca
Harvey Cooper,645-18-3531,Male,9/25/2021,3:39 AM,Perlis
Chad Ross,256-58-8082,Female,2/27/2021,5:22 PM,Negeri Sembilan
Ramon Nicolas,617-51-3818,Female,1/9/2021,6:33 PM,Negeri Sembilan
George Simmons,845-27-6632,Female,10/11/2021,10:56 PM,Malacca
Marvin Abbot,271-00-1087,Male,3/26/2021,5:16 AM,Malacca
Barry Yates,572-87-7375,Male,10/17/2021,10:17 AM,Kelantan
Phillip Allcott,444-03-7766,Female,12/23/2021,8:07 PM,Perak
Mason Rogan,143-00-0878,Male,1/20/2021,4:51 PM,Malacca
Caleb Campbell,857-44-0541,Female,3/13/2021,2:01 AM,Negeri Sembilan
Anthony Widdows,688-37-4712,Female,5/17/2021,2:31 PM,Kedah
Mark Collis,707-58-7157,Female,4/1/2021,8:06 PM,Pahang
Harvey Gilmore,857-72-0044,Female,9/5/2021,1:47 AM,Selangor
Oliver Fisher,361-57-0263,Female,8/2/2021,12:42 AM,Perak
Barney Uttley,325-84-2672,Female,10/8/2021,4:16 PM,Terengganu
Mike Yates,080-17-0400,Female,12/7/2021,12:38 PM,Perlis
Phillip Camden,187-21-2433,Female,10/13/2021,10:43 AM,Malacca
Tony Fowler,267-62-4315,Female,3/22/2021,6:52 AM,Sarawak
Gabriel Mooney,501-11-6008,Female,7/17/2021,10:34 PM,Selangor
David Norman,705-14-3317,Male,6/29/2021,3:28 PM,Perak
Johnny Cox,626-56-0622,Female,11/25/2021,1:00 PM,Perlis
Fred Mould,060-30-2520,Male,1/29/2021,8:35 PM,Malacca
Owen Underhill,415-15-6504,Male,5/16/2021,2:10 PM,Sarawak
David Raven,187-13-6263,Female,1/16/2021,10:13 AM,Selangor
Doug Mason,536-18-4123,Female,8/17/2021,5:02 PM,Kelantan
Tyson Wood,052-41-0018,Male,2/21/2021,2:57 AM,Sabah
Tyler Parsons,063-41-1261,Female,7/15/2021,8:36 AM,Malacca
Marvin Rivers,484-30-7650,Male,10/19/2021,9:01 PM,Pahang
Abdul Whitehouse,685-50-8763,Male,10/19/2021,9:07 PM,Malacca
Harry Murray,136-17-5745,Female,7/27/2021,8:47 PM,Penang
Alexander Tyrrell,628-45-4288,Female,6/11/2021,7:25 PM,Perlis
William Blackburn,772-46-7502,Male,7/29/2021,5:41 PM,Johor
Michael Edmonds,661-11-0503,Female,6/11/2021,5:54 PM,Negeri Sembilan
Owen Shea,587-32-2216,Female,5/5/2021,2:19 AM,Sabah
William Taylor,821-84-4686,Female,5/19/2021,5:47 AM,Selangor
Leroy Oatway,570-27-7355,Male,11/24/2021,4:25 PM,Terengganu
Logan Burge,858-52-0174,Female,12/10/2021,12:38 AM,Pahang
Nate Richardson,124-25-4143,Male,2/11/2021,3:43 AM,Malacca
Maxwell Tindall,038-77-2267,Female,12/29/2021,11:16 AM,Perak
William Quinn,177-13-5188,Male,12/14/2021,12:28 PM,Sarawak
Daniel Ring,571-38-7854,Female,3/12/2021,2:41 AM,Selangor
Gil Salt,780-03-6487,Male,6/8/2021,4:40 PM,Perlis
John Willson,436-88-1336,Female,6/23/2021,1:20 AM,Selangor
Jack Graham,576-00-3430,Female,11/16/2021,6:05 AM,Kedah
Tony Hopkins,058-24-7153,Male,8/23/2021,12:57 AM,Penang
Rocco Nielson,635-04-2272,Female,7/12/2021,6:44 PM,Penang
Denny Whitmore,602-80-5021,Female,12/2/2021,8:12 AM,Johor
Noah Broomfield,061-43-1211,Female,1/24/2021,8:07 AM,Negeri Sembilan
Ethan Rogers,175-85-2834,Male,2/22/2021,2:22 AM,Penang
Kurt Allington,887-73-1880,Female,10/5/2021,11:33 AM,Malacca
Jayden Moran,688-02-4726,Male,4/19/2021,5:08 PM,Terengganu
Gabriel Long,483-65-5557,Female,7/22/2021,9:49 PM,Malacca
Barney Bingham,374-38-6763,Male,10/2/2021,12:16 PM,Sabah
John Griffiths,876-71-8872,Male,5/19/2021,9:23 PM,Penang
Boris Hooper,337-28-0835,Male,11/3/2021,4:26 PM,Pahang
Josh Shea,123-25-0057,Female,1/7/2021,9:38 PM,Penang
Bart Fulton,684-05-6018,Female,2/13/2021,9:53 AM,Perak
Noah Dubois,627-22-8477,Female,10/5/2021,7:13 PM,Kelantan
Gabriel Sanchez,818-68-2446,Female,1/28/2021,4:48 PM,Penang
Caleb Sanchez,123-03-8556,Male,6/25/2021,9:35 PM,Penang
Doug Ainsworth,086-68-2713,Male,8/20/2021,12:38 PM,Perlis
Carter Camden,045-22-3371,Female,3/1/2021,3:19 PM,Perlis
Matthew Emerson,247-33-8338,Female,4/1/2021,2:24 AM,Selangor
Chad Jackson,174-87-6472,Male,10/13/2021,5:52 PM,Johor
Tyler Hill,208-47-0858,Male,8/25/2021,8:25 AM,Negeri Sembilan
Alexander Rogers,564-78-2434,Male,6/27/2021,12:25 PM,Negeri Sembilan
Logan Lewis,321-72-6234,Female,5/3/2021,10:38 AM,Selangor
Denny Brooks,301-82-1770,Female,5/14/2021,7:57 AM,Perlis
Nicholas Cassidy,031-10-2406,Female,12/24/2021,10:57 PM,Negeri Sembilan
Luke Pearson,488-86-3816,Female,3/13/2021,12:44 AM,Johor
Daron Vallory,223-01-1130,Female,1/18/2021,4:11 AM,Perlis
Logan Willis,087-17-6582,Male,9/11/2021,1:55 PM,Sarawak
Erick Potter,651-17-6274,Male,11/25/2021,1:49 PM,Selangor
Bob Warner,773-75-3752,Female,9/28/2021,2:02 PM,Kelantan
Nate Lyon,687-31-0180,Male,9/15/2021,6:20 PM,Pahang
Lucas Tennant,201-84-6187,Female,6/5/2021,12:23 PM,Selangor
Martin James,150-47-4376,Female,10/12/2021,2:26 PM,Sarawak
Tyler Chadwick,272-01-6028,Female,12/13/2021,2:25 AM,Johor
Enoch Carpenter,055-23-6888,Female,12/6/2021,5:25 PM,Kedah
Chadwick Varley,677-12-2340,Male,3/25/2021,2:48 PM,Perak
Matt Hunt,800-10-2638,Male,5/19/2021,6:05 PM,Negeri Sembilan
Harry Gordon,876-26-5415,Male,9/26/2021,6:56 PM,Johor
Julius Briggs,007-73-7476,Female,7/19/2021,7:53 AM,Perlis
Maxwell Ebden,385-02-5701,Female,7/16/2021,7:25 PM,Sarawak
Matt Mills,821-83-6640,Male,4/20/2021,4:47 AM,Sabah
Rick Potts,570-45-1244,Male,11/14/2021,10:07 AM,Sarawak
Elijah Lomax,082-33-2755,Female,6/25/2021,4:24 AM,Kelantan
Denny Pickard,583-28-1366,Female,6/9/2021,5:05 PM,Sabah
Aiden Moore,773-64-1126,Female,4/11/2021,6:05 PM,Malacca
Chris Hood,870-01-7432,Male,9/13/2021,12:32 AM,Selangor
Carl Vaughan,821-57-0880,Male,10/15/2021,7:45 AM,Malacca
Julius Harvey,345-82-6864,Female,1/27/2021,8:25 PM,Sarawak
Rick Thompson,268-72-7867,Male,8/28/2021,1:33 PM,Terengganu
Daniel Mason,476-54-8342,Female,8/1/2021,3:07 PM,Malacca
Kieth Lloyd,663-86-3827,Male,6/24/2021,4:12 AM,Perak
Ryan Kelly,430-32-4884,Female,5/21/2021,6:42 AM,Terengganu
Clint Dickson,400-31-1848,Female,1/6/2021,7:32 AM,Negeri Sembilan
Matt Avery,320-71-1684,Female,5/5/2021,10:00 PM,Sarawak
Doug Allcott,433-42-4881,Female,9/8/2021,12:34 AM,Sarawak
Wade Saunders,316-37-2834,Female,7/22/2021,4:16 PM,Selangor
Harvey Walker,365-52-8583,Female,3/19/2021,4:07 PM,Perak
Kieth Walker,571-48-1822,Female,6/6/2021,12:47 AM,Perlis
Mark Redden,113-20-6401,Female,6/23/2021,12:06 PM,Pahang
Phillip Spencer,017-22-0862,Male,11/20/2021,6:08 PM,Terengganu
Domenic Dunbar,158-52-3446,Female,6/29/2021,12:57 PM,Penang
Phillip Keys,745-11-2168,Male,6/1/2021,7:43 PM,Penang
Luke Driscoll,563-03-4521,Female,8/29/2021,8:27 AM,Pahang
Daron Oakley,660-33-0562,Female,1/21/2021,4:03 AM,Malacca
Caleb Payne,736-44-5242,Male,7/18/2021,7:41 AM,Selangor
Roger Flanders,825-46-1413,Female,5/10/2021,7:49 AM,Malacca
Mark Page ,884-16-2673,Male,5/18/2021,3:01 AM,Negeri Sembilan
Erick Lewis,741-31-0507,Male,12/10/2021,2:21 AM,Selangor
Joseph Wigley,068-32-8217,Female,1/2/2021,7:46 AM,Pahang
Barney Kerr,433-56-8705,Male,7/5/2021,4:00 AM,Selangor
Johnny Walton,008-22-8665,Female,10/3/2021,12:39 PM,Terengganu
Peter Corbett,134-38-2607,Female,2/16/2021,11:21 AM,Kelantan
Gil Squire,016-35-2452,Male,12/19/2021,10:50 AM,Malacca
Gabriel Newman,775-73-1802,Male,1/31/2021,5:02 PM,Malacca
Elijah Clarkson,411-82-4504,Male,4/29/2021,2:30 AM,Penang
Harry James,037-48-7367,Male,9/17/2021,10:57 AM,Negeri Sembilan
Jayden Noach,776-31-6854,Male,10/26/2021,6:27 AM,Perak
Wade Cox,625-13-8554,Male,7/11/2021,2:04 AM,Perak
Michael Glass,268-13-7814,Female,12/21/2021,3:09 AM,Perak
Wade Cassidy,812-21-2113,Female,7/16/2021,4:58 PM,Sarawak
Matthew Darcy,024-28-0888,Male,4/20/2021,1:54 PM,Perlis
Danny Verdon,013-33-6031,Male,9/22/2021,5:02 PM,Terengganu
John Silva,452-31-0010,Male,6/9/2021,2:51 AM,Johor
Manuel Radley,615-75-3577,Female,6/21/2021,4:01 AM,Sabah
Matt Thorpe,082-31-8551,Female,10/27/2021,3:30 PM,Kelantan
Luke Newton,188-54-3687,Male,9/9/2021,6:23 AM,Sarawak
Ramon Plant,625-02-7844,Male,12/13/2021,7:49 AM,Perlis
Cedrick Connor,211-53-0131,Female,4/20/2021,7:34 AM,Perak
Abdul Villiger,386-21-7285,Male,10/7/2021,11:25 AM,Selangor
Rocco Bryson,335-10-3402,Male,3/6/2021,9:20 AM,Sabah
Noah Sanchez,534-34-1371,Female,8/14/2021,2:03 AM,Terengganu
Erick Downing,235-81-3810,Female,8/7/2021,2:49 AM,Kelantan
Roger Goldsmith,005-10-8522,Male,10/10/2021,9:22 PM,Penang
Lucas Button,040-04-1581,Male,4/7/2021,12:45 AM,Sarawak
Bryon Shaw,777-72-4014,Female,6/11/2021,12:09 PM,Terengganu
William White,024-36-0585,Male,5/3/2021,4:11 AM,Johor
Caleb Neville,647-02-1745,Male,8/16/2021,7:27 AM,Malacca
Aiden Wright,780-55-6738,Female,2/23/2021,3:18 PM,Perak
Mike Robinson,866-63-4176,Female,2/13/2021,4:26 PM,Perak
Anthony Truscott,514-78-3651,Female,9/19/2021,9:49 AM,Selangor
Rick Zaoui,160-40-3287,Female,5/10/2021,5:57 AM,Malacca
Chris Torres,553-25-0125,Female,3/26/2021,10:18 AM,Selangor
Russel Edley,213-75-4717,Female,2/2/2021,2:08 PM,Kelantan
Tyler Wellington,251-44-7075,Female,2/9/2021,12:26 AM,Penang
Lucas Mcnally,641-14-7371,Female,9/18/2021,5:22 AM,Negeri Sembilan
Kurt Judd,118-05-2556,Male,9/26/2021,10:16 PM,Selangor
Harry Adams,403-55-2770,Male,12/9/2021,3:06 AM,Terengganu
Abdul Nayler,418-64-4420,Female,7/19/2021,1:26 PM,Pahang
